model,error_type,error_step,step_name,is_compound,compound_steps,severity,severity_physical,severity_physical_normalized,task_query,has_traces,delta_word_count,injection_position,n_sentences_affected,text_length_before,text_length_after,n_words_changed,length_change_ratio,n_nouns,n_adjs,n_verbs,n_advs,n_entities,survival_at_final,n_steps_propagated,combined_score,combined_score_v2,combined_score_v3,quality_score,keyword_score,assertion_score,is_valid,rubric_accuracy,rubric_completeness,rubric_coherence,rubric_usefulness,tfidf_similarity,precision,recall,f1,unigram_retention,bigram_retention,verify_detected,step_compression_mean,failure_rate
claude-3-haiku,factual,0,search,False,,2,2.0,0.087,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.182,2,342,358,16,1.0467836257309941,5,2,6,2,2,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.5905,1.0,0.0,0.0,0.36,0.1765,1,5.5562,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.087,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.181,2,342,360,18,1.0526315789473684,5,2,9,1,1,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.8764,1.0,0.0,0.0,0.78,0.6765,1,5.6607,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.087,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.182,2,342,360,18,1.0526315789473684,9,3,5,0,3,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.2918,1.0,0.0,0.0,0.14,0.0441,1,5.8738,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.087,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,22,0.182,2,342,361,19,1.0555555555555556,6,1,6,3,3,0.0,1,0.38153846153846155,,,,0.0,0.0,0,,,,,0.4942,1.0,0.0,0.0,0.3,0.1765,1,5.6054,0.3805076395731276
claude-3-haiku,factual,0,search,False,,2,2.0,0.087,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.182,2,342,358,16,1.0467836257309941,6,1,6,1,1,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.5905,1.0,0.0,0.0,0.36,0.1765,1,5.5562,0.3505322027782789
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,20,0.259,2,28,45,17,1.6071428571428572,4,5,4,2,1,0.0,3,0.18947368421052635,,,,0.0,0.0,0,,,,,0.2856,1.0,0.0,0.0,0.12,0.0147,1,4.5764,0.6923573592107637
claude-3-haiku,factual,0,search,False,,2,2.0,0.087,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,23,0.181,2,342,362,20,1.0584795321637428,7,1,6,3,3,0.0,1,0.3657142857142857,,,,0.0,0.0,0,,,,,0.8764,1.0,0.0,0.0,0.78,0.6765,1,5.6191,0.40620087111156933
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.262,2,28,46,18,1.6428571428571428,8,4,5,1,4,0.1,3,0.2882352941176471,,,,1.0,1.0,0,,,,,0.3089,0.3333,1.0,0.5,0.14,0.0441,1,4.4949,0.5320011461196421
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.269,2,28,44,16,1.5714285714285714,6,2,4,1,1,0.0,2,0.36000000000000004,,,,0.0,0.0,0,,,,,0.2513,1.0,0.0,0.0,0.2,0.0147,1,4.6033,0.415478982500451
claude-3-haiku,factual,0,search,False,,2,2.0,0.087,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.181,2,342,360,18,1.0526315789473684,8,4,5,1,4,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.3494,1.0,0.0,0.0,0.16,0.0294,1,5.6241,0.3505322027782789
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,23,0.251,2,28,48,20,1.7142857142857142,8,4,6,1,3,0.0,3,0.42714285714285716,,,,1.0,1.0,0,,,,,0.2769,0.5,1.0,0.6667,0.16,0.0147,1,4.5736,0.3064611736810907
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.272,2,28,44,16,1.5714285714285714,6,1,6,1,1,0.0,3,0.24727272727272728,,,,0.0,0.0,0,,,,,0.2313,1.0,0.0,0.0,0.16,0.0147,1,4.6086,0.598510816262936
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.28,2,28,44,16,1.5714285714285714,7,2,4,1,2,0.05,3,0.45000000000000007,,,,1.0,1.0,0,,,,,0.3115,0.5,1.0,0.6667,0.14,0.0294,1,4.5397,0.2693487281255637
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,22,0.263,2,28,47,19,1.6785714285714286,5,2,6,3,3,0.1385,4,0.0,,,,1.0,1.0,0,,,,,0.2838,0.2,1.0,0.3333,0.14,0.0294,1,4.5757,1.0
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,20,0.271,2,28,45,17,1.6071428571428572,6,3,5,1,1,0.0,3,0.18181818181818185,,,,0.0,0.0,0,,,,,0.207,1.0,0.0,0.0,0.14,0.0,1,4.674,0.7047873648992176
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.269,2,28,44,16,1.5714285714285714,5,2,6,2,2,0.0,3,0.42500000000000004,,,,1.0,1.0,0,,,,,0.2614,0.5,1.0,0.6667,0.18,0.0294,1,4.5041,0.30994046545192133
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.266,2,28,46,18,1.6428571428571428,9,3,5,0,3,0.0,2,0.6400000000000001,,,,1.0,1.0,0,,,,,0.3753,1.0,1.0,1.0,0.22,0.0882,1,4.4992,0.0
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.26,2,28,46,18,1.6428571428571428,5,2,9,1,1,0.0462,3,0.2153846153846154,,,,0.0,0.0,0,,,,,0.3216,1.0,0.0,0.0,0.18,0.0441,1,4.5632,0.6502865707267655
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,22,0.263,2,28,47,19,1.6785714285714286,6,1,6,3,3,0.0,3,0.3423076923076923,,,,1.0,1.0,0,,,,,0.4122,0.5,1.0,0.6667,0.2,0.0588,1,4.4959,0.44420544276218105
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.272,2,28,44,16,1.5714285714285714,6,1,6,1,1,0.0,3,0.24727272727272728,,,,0.0,0.0,0,,,,,0.1846,1.0,0.0,0.0,0.16,0.0,1,4.5198,0.598510816262936
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.262,2,28,46,18,1.6428571428571428,8,4,5,1,4,0.0,3,0.5099999999999999,,,,1.0,1.0,0,,,,,0.4842,0.5,1.0,0.6667,0.2,0.0882,1,4.4967,0.17192855854230582
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,23,0.256,2,28,48,20,1.7142857142857142,7,1,6,3,3,0.1714,5,0.33571428571428574,,,,1.0,1.0,0,,,,,0.5127,0.5,1.0,0.6667,0.28,0.1324,1,4.483,0.45491095590319836
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,20,0.157,2,172,189,17,1.0988372093023255,4,5,4,2,1,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.539,1.0,0.0,0.0,0.26,0.1471,1,5.5121,0.3505322027782789
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1538,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.14,2,184,200,16,1.0869565217391304,6,2,4,1,1,0.0,1,0.38,,,,0.0,0.0,0,,,,,0.7234,1.0,0.0,0.0,0.56,0.3529,1,5.6094,0.383005592639365
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1429,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.145,2,177,195,18,1.1016949152542372,8,4,5,1,4,0.0,2,0.6599999999999999,,,,1.0,1.0,0,,,,,0.4201,1.0,1.0,1.0,0.36,0.1765,1,5.596,0.0
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,23,0.152,2,176,196,20,1.1136363636363635,8,4,6,1,3,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.534,1.0,0.0,0.0,0.28,0.1176,1,5.5649,0.3505322027782789
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1538,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.14,2,183,199,16,1.0874316939890711,6,1,6,1,1,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.7145,1.0,0.0,0.0,0.52,0.3971,1,5.6069,0.3505322027782789
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,22,0.155,2,175,194,19,1.1085714285714285,5,2,6,3,3,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.5872,1.0,0.0,0.0,0.36,0.1618,1,5.5148,0.3505322027782789
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.178,2,152,168,16,1.105263157894737,7,2,4,1,2,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.4174,1.0,0.0,0.0,0.26,0.1176,1,5.3612,0.3505322027782789
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.125,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,20,0.143,2,189,206,17,1.08994708994709,6,3,5,1,1,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.396,1.0,0.0,0.0,0.26,0.0882,1,5.6467,0.3505322027782789
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.174,2,152,170,18,1.118421052631579,5,2,9,1,1,0.0462,1,0.4,,,,0.0,0.0,0,,,,,0.3497,1.0,0.0,0.0,0.22,0.1176,1,5.421,0.3505322027782789
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1429,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.151,2,170,188,18,1.1058823529411765,9,3,5,0,3,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.7557,1.0,0.0,0.0,0.64,0.5147,1,5.5008,0.3505322027782789
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,22,0.175,2,152,171,19,1.125,6,1,6,3,3,0.0462,1,0.38153846153846155,,,,0.0,0.0,0,,,,,0.4345,1.0,0.0,0.0,0.28,0.1618,1,5.3813,0.3805076395731276
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1538,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.14,2,184,200,16,1.0869565217391304,6,1,6,1,1,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.727,1.0,0.0,0.0,0.52,0.3971,1,5.654,0.3505322027782789
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1429,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,23,0.151,2,168,188,20,1.119047619047619,7,1,6,3,3,0.0429,2,0.3828571428571429,,,,0.0,0.0,0,,,,,0.6428,1.0,0.0,0.0,0.48,0.2794,1,5.4997,0.37836653694492406
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,20,0.248,1,46,54,8,1.173913043478261,4,5,4,2,1,0.0,1,0.22857142857142856,,,,0.0,0.0,0,,,,,0.6647,1.0,0.0,0.0,0.38,0.2353,1,5.3434,0.6288755444447309
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.401,1,40,49,9,1.225,6,2,4,1,1,0.0,1,0.2,,,,0.0,0.0,0,,,,,0.3961,1.0,0.0,0.0,0.28,0.0735,1,5.6588,0.6752661013891395
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1429,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.152,2,168,184,16,1.0952380952380953,5,2,6,2,2,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.7819,1.0,0.0,0.0,0.66,0.5441,1,5.4617,0.3505322027782789
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.268,1,33,40,7,1.2121212121212122,8,4,5,1,4,0.0,1,0.4833333333333333,,,,1.0,1.0,0,,,,,0.3712,0.5,1.0,0.6667,0.22,0.0441,1,5.3903,0.21522641169042048
claude-3-haiku,factual,2,summarize,False,,2,2.0,0.1333,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.161,2,178,196,18,1.101123595505618,8,4,5,1,4,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.5752,1.0,0.0,0.0,0.4,0.1618,1,5.5318,0.3505322027782789
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,23,0.331,1,64,75,11,1.171875,8,4,6,1,3,0.0,1,0.12142857142857155,,,,1.0,1.0,0,,,,,0.5852,0.25,1.0,0.4,0.38,0.25,1,5.5723,0.802840132986263
claude-3-haiku,factual,3,compose,False,,2,2.0,0.4,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.245,2,67,83,16,1.2388059701492538,6,1,6,1,1,0.0,1,0.0,,,,0.0,0.0,0,,,,,0.7672,0.0,0.0,0.0,0.82,0.6765,1,5.3641,1.0
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,22,0.478,1,33,40,7,1.2121212121212122,5,2,6,3,3,0.0462,1,0.49615384615384617,,,,1.0,1.0,0,,,,,0.3699,0.5,1.0,0.6667,0.18,0.0441,1,5.3951,0.19441013613844213
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.404,1,57,64,7,1.1228070175438596,7,2,4,1,2,0.0,1,0.5166666666666667,,,,1.0,1.0,0,,,,,0.558,0.5,1.0,0.6667,0.32,0.1912,1,5.4146,0.16110409525527689
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.388,1,58,65,7,1.1206896551724137,5,2,6,2,2,0.0,1,0.46818181818181814,,,,1.0,1.0,0,,,,,0.5658,0.5,1.0,0.6667,0.32,0.1765,1,5.451,0.23982746461548565
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.371,1,57,68,11,1.1929824561403508,9,3,5,0,3,0.0,1,0.08333333333333348,,,,1.0,1.0,0,,,,,0.5443,0.25,1.0,0.4,0.3,0.1765,1,5.4127,0.8646942089121412
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.412,1,68,77,9,1.1323529411764706,5,2,9,1,1,0.0,1,0.18461538461538463,,,,0.0,0.0,0,,,,,0.6814,1.0,0.0,0.0,0.56,0.4412,1,5.427,0.7002456320515134
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,22,0.366,1,58,70,12,1.206896551724138,6,1,6,3,3,0.0462,1,0.0,,,,0.0,0.0,0,,,,,0.5291,0.0,0.0,0.0,0.3,0.1765,1,5.3819,1.0
claude-3-haiku,factual,3,compose,False,,2,2.0,0.4,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,19,0.201,2,89,105,16,1.1797752808988764,6,1,6,1,1,0.0,1,0.0,,,,0.0,0.0,0,,,,,0.5241,0.0,0.0,0.0,0.38,0.1471,1,5.5706,1.0
claude-3-haiku,factual,3,compose,False,,2,2.0,0.4,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,20,0.213,2,58,75,17,1.293103448275862,6,3,5,1,1,0.0,1,0.09411764705882356,,,,0.0,0.0,0,,,,,0.6595,1.0,0.0,0.0,0.64,0.5,1,5.34,0.8471840477125362
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,24,0.234,2,196,217,21,1.1071428571428572,5,1,7,2,4,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.432,1.0,0.0,0.0,0.75,0.5556,1,3.5094,0.3505322027782789
claude-3-haiku,factual,3,compose,False,,2,2.0,0.4,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,21,0.16,2,69,87,18,1.2608695652173914,8,4,5,1,4,0.0,1,0.0,,,,1.0,1.0,0,,,,,0.7031,0.2,1.0,0.3333,0.64,0.5,1,5.3699,1.0
claude-3-haiku,factual,3,compose,False,,2,2.0,0.5,Who was known by his stage name Aladin and helped organizations improve their performance as a consultant?,True,23,0.437,1,34,47,13,1.3823529411764706,7,1,6,3,3,0.0429,2,0.0,,,,0.0,0.0,0,,,,,0.3236,0.0,0.0,0.0,0.18,0.0588,1,5.4882,1.0
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,21,0.236,2,196,214,18,1.0918367346938775,5,2,8,2,1,0.04,1,0.4,,,,0.0,0.0,0,,,,,0.4773,1.0,0.0,0.0,0.8125,0.5556,1,3.7312,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,25,0.236,2,196,218,22,1.1122448979591837,5,2,6,3,3,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.4659,1.0,0.0,0.0,0.8125,0.5556,1,3.7943,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,21,0.235,2,196,214,18,1.0918367346938775,5,3,4,2,2,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.4101,1.0,0.0,0.0,0.8125,0.6667,1,3.8659,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,17,0.244,2,196,210,14,1.0714285714285714,4,1,6,0,2,0.0,1,0.4,,,,0.0,0.3333333333333333,0,,,,,0.4257,1.0,0.3333,0.5,0.625,0.3889,1,3.263,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,18,0.241,2,196,211,15,1.0765306122448979,5,0,6,2,3,0.0545,3,0.3345454545454546,,,,0.0,0.3333333333333333,0,,,,,0.2697,1.0,0.3333,0.5,0.5,0.1667,1,3.3173,0.4568087514145605
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,23,0.234,2,196,216,20,1.1020408163265305,5,3,5,2,2,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.388,1.0,0.0,0.0,0.5625,0.3889,1,3.3738,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,20,0.239,2,196,213,17,1.086734693877551,5,1,6,1,3,0.0545,1,0.4,,,,0.0,0.0,0,,,,,0.432,1.0,0.0,0.0,0.75,0.5556,1,3.4569,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,20,0.238,2,196,213,17,1.086734693877551,4,5,4,1,3,0.0,1,0.4,,,,0.0,0.0,0,,,,,0.432,1.0,0.0,0.0,0.75,0.5556,1,3.4569,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,18,0.239,2,196,211,15,1.0765306122448979,6,3,3,0,1,0.06,2,0.376,,,,0.0,0.0,0,,,,,0.2095,1.0,0.0,0.0,0.1875,0.0,1,3.2852,0.3895002706115822
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,19,0.238,2,196,212,16,1.0816326530612246,8,2,5,1,1,0.0462,2,0.4,,,,0.0,0.3333333333333333,0,,,,,0.4257,1.0,0.3333,0.5,0.625,0.3889,1,3.2862,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,22,0.235,2,196,215,19,1.096938775510204,6,2,6,2,2,0.0462,1,0.4,,,,0.0,0.0,0,,,,,0.3508,1.0,0.0,0.0,0.5625,0.3333,1,3.313,0.3505322027782789
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,24,0.233,2,196,217,21,1.1071428571428572,5,3,5,2,2,0.0,1,0.38153846153846155,,,,0.0,0.3333333333333333,0,,,,,0.1965,1.0,0.3333,0.5,0.4375,0.1111,1,3.3536,0.3805076395731276
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,19,0.235,2,196,212,16,1.0816326530612246,8,3,4,0,1,0.0462,1,0.4,,,,0.0,0.0,0,,,,,0.3553,1.0,0.0,0.0,0.625,0.3889,1,3.2731,0.3505322027782789
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,21,0.311,2,116,134,18,1.1551724137931034,5,2,8,2,1,0.04,3,0.22400000000000003,,,,0.0,0.3333333333333333,0,,,,,0.2398,1.0,0.3333,0.5,0.3125,0.1667,1,3.096,0.6362980335558361
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,24,0.308,2,116,137,21,1.1810344827586208,5,1,7,2,4,0.0,3,0.4442857142857143,,,,1.0,1.0,0,,,,,0.2034,0.75,1.0,0.8571,0.25,0.1667,1,3.0935,0.27862683951444556
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,21,0.31,2,116,134,18,1.1551724137931034,5,3,4,2,2,0.0462,3,0.24444444444444446,,,,0.0,0.3333333333333333,0,,,,,0.2479,1.0,0.3333,0.5,0.375,0.1667,1,3.1039,0.6031030128089482
claude-3-haiku,factual,1,filter,False,,2,2.0,0.2857,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,17,0.398,2,47,61,14,1.297872340425532,4,1,6,0,2,0.0,3,0.6000000000000001,,,,1.0,0.6666666666666666,0,,,,,0.3666,1.0,0.6667,0.8,0.625,0.3889,1,3.0826,0.025798304167418285
claude-3-haiku,factual,0,search,False,,2,2.0,0.1333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,21,0.238,2,196,214,18,1.0918367346938775,4,2,8,0,3,0.0,4,0.2153846153846154,,,,0.0,0.6666666666666666,0,,,,,0.2714,1.0,0.6667,0.8,0.5625,0.3333,1,3.3315,0.6502865707267655
claude-3-haiku,factual,1,filter,False,,2,2.0,0.3333,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,18,0.234,2,41,56,15,1.3658536585365855,5,0,6,2,3,0.1091,3,0.47545454545454546,,,,1.0,1.0,0,,,,,0.4843,0.75,1.0,0.8571,0.5625,0.3889,1,3.1014,0.2280189592114543
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,25,0.312,2,116,138,22,1.1896551724137931,5,2,6,3,3,0.0,2,0.4,,,,0.0,0.3333333333333333,0,,,,,0.2299,1.0,0.3333,0.5,0.375,0.1667,1,3.0878,0.3505322027782789
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,23,0.322,2,114,134,20,1.1754385964912282,5,3,5,2,2,0.0,2,0.4,,,,0.0,0.3333333333333333,0,,,,,0.2299,1.0,0.3333,0.5,0.3125,0.1667,1,3.0901,0.3505322027782789
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,20,0.319,2,116,133,17,1.146551724137931,5,1,6,1,3,0.0545,1,0.3781818181818182,,,,0.0,0.3333333333333333,0,,,,,0.2264,1.0,0.3333,0.5,0.3125,0.1667,1,3.0724,0.38595771899037284
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,20,0.331,2,114,131,17,1.1491228070175439,4,5,4,1,3,0.0,3,0.3261538461538462,,,,0.0,0.0,0,,,,,0.2231,1.0,0.0,0.0,0.3125,0.1667,1,3.0824,0.47043394995767357
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,18,0.335,2,114,129,15,1.131578947368421,6,3,3,0,1,0.06,3,0.18181818181818185,,,,0.0,0.3333333333333333,0,,,,,0.1969,1.0,0.3333,0.5,0.3125,0.1667,1,3.1005,0.7047873648992176
claude-3-haiku,factual,1,filter,False,,2,2.0,0.2857,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,24,0.348,2,46,67,21,1.4565217391304348,5,3,5,2,2,0.0,3,0.2153846153846154,,,,0.0,0.0,0,,,,,0.3684,1.0,0.0,0.0,0.5625,0.3889,1,3.0633,0.6502865707267655
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,19,0.317,2,116,132,16,1.1379310344827587,8,2,5,1,1,0.0462,2,0.4,,,,0.0,0.3333333333333333,0,,,,,0.1869,1.0,0.3333,0.5,0.25,0.1667,1,3.0784,0.3505322027782789
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,22,0.325,2,114,133,19,1.1666666666666667,6,2,6,2,2,0.0462,2,0.4,,,,0.0,0.0,0,,,,,0.1303,1.0,0.0,0.0,0.125,0.0,1,3.1242,0.3505322027782789
claude-3-haiku,factual,1,filter,False,,2,2.0,0.2857,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,21,0.373,2,46,64,18,1.391304347826087,4,2,8,0,3,0.0,3,0.45000000000000007,,,,1.0,0.6666666666666666,0,,,,,0.3168,0.6667,0.6667,0.6667,0.625,0.3889,1,3.1124,0.2693487281255637
claude-3-haiku,factual,1,filter,False,,2,2.0,0.25,The arena where the Lewiston Maineiacs played their home games can seat how many people?,True,19,0.31,2,116,132,16,1.1379310344827587,8,3,4,0,1,0.0,2,0.3764705882352941,,,,0.0,0.0,0,,,,,0.2438,1.0,0.0,0.0,0.25,0.1111,1,3.0929,0.3887361908501449
